drugbank-id,identifier,resource
APRD00286,9701,ChEBI
APRD00286,20299,PubChem Compound
APRD00286,46506672,PubChem Substance
APRD00286,C07861,KEGG Compound
APRD00286,19124,ChemSpider
APRD00286,PA164746229,PharmGKB
APRD00286,DAP000836,Therapeutic Targets Database
APRD00286,Tridihexethyl,Wikipedia
APRD00286,CHEMBL1201354,ChEMBL
APRD00558,94807,ChEBI
APRD00558,41684,PubChem Compound
APRD00558,46507813,PubChem Substance
APRD00558,D02486,KEGG Drug
APRD00558,38037,ChemSpider
APRD00558,50075050,BindingDB
APRD00558,PA164754874,PharmGKB
APRD00558,NTI,PDB
APRD00558,DAP001293,Therapeutic Targets Database
APRD00558,Nitazoxanide,Wikipedia
APRD00558,CHEMBL1401,ChEMBL
APRD00465,9711,ChEBI
APRD00465,5568,PubChem Compound
APRD00465,46507344,PubChem Substance
APRD00465,D00390,KEGG Drug
APRD00465,5367,ChemSpider
APRD00465,67544,BindingDB
APRD00465,PA451773,PharmGKB
APRD00465,DAP000294,Therapeutic Targets Database
APRD00465,4330,IUPHAR
APRD00465,4330,Guide to Pharmacology
APRD00465,Triflupromazine,Wikipedia
APRD00465,CHEMBL570,ChEMBL
APRD00911,9800,Drugs Product Database (DPD)
APRD00911,30659,ChEBI
APRD00911,8730,PubChem Compound
APRD00911,46508471,PubChem Substance
APRD00911,8402,ChemSpider
APRD00911,50225220,BindingDB
APRD00911,PA164752444,PharmGKB
APRD00911,Dextrothyroxine,Wikipedia
APRD00911,CHEMBL559,ChEMBL
APRD01334,53773,ChEBI
APRD01334,5284512,PubChem Compound
APRD01334,46507229,PubChem Substance
APRD01334,C16749,KEGG Compound
APRD01334,D06881,KEGG Drug
APRD01334,4447572,ChemSpider
APRD01334,PA164746246,PharmGKB
APRD01334,DAP000119,Therapeutic Targets Database
APRD01334,Acetyldigitoxin,Wikipedia
APRD01334,CHEMBL3545057,ChEMBL
EXPT03217,8541,Drugs Product Database (DPD)
EXPT03217,8540,Drugs Product Database (DPD)
EXPT03217,28001,ChEBI
EXPT03217,14969,PubChem Compound
EXPT03217,46505261,PubChem Substance
EXPT03217,C06689,KEGG Compound
EXPT03217,D00212,KEGG Drug
EXPT03217,14253,ChemSpider
EXPT03217,50335519,BindingDB
EXPT03217,PA451850,PharmGKB
EXPT03217,DAP001330,Therapeutic Targets Database
EXPT03217,Vancomycin,Wikipedia
EXPT03217,CHEMBL262777,ChEMBL
DB04134,2000,Drugs Product Database (DPD)
DB04134,57826,ChEBI
DB04134,564,PubChem Compound
DB04134,46506934,PubChem Substance
DB04134,C02378,KEGG Compound
DB04134,D00160,KEGG Drug
DB04134,548,ChemSpider
DB04134,50357211,BindingDB
DB04134,PA164774947,PharmGKB
DB04134,ACA,PDB
DB04134,DAP000200,Therapeutic Targets Database
DB04134,CHEMBL1046,ChEMBL
APRD00655,10247,Drugs Product Database (DPD)
APRD00655,2173,Drugs Product Database (DPD)
APRD00655,92579,ChEBI
APRD00655,5360696,PubChem Compound
APRD00655,46506530,PubChem Substance
APRD00655,C06947,KEGG Compound
APRD00655,D03742,KEGG Drug
APRD00655,13109865,ChemSpider
APRD00655,50366613,BindingDB
APRD00655,PA449273,PharmGKB
APRD00655,DNC000541,Therapeutic Targets Database
APRD00655,Dextromethorphan,Wikipedia
APRD00655,CHEMBL52440,ChEMBL
APRD00359,13121,Drugs Product Database (DPD)
APRD00359,27899,ChEBI
APRD00359,2767,PubChem Compound
APRD00359,46504561,PubChem Substance
APRD00359,C06911,KEGG Compound
APRD00359,D00275,KEGG Drug
APRD00359,2665,ChemSpider
APRD00359,50028111,BindingDB
APRD00359,PA449014,PharmGKB
APRD00359,DAP000215,Therapeutic Targets Database
APRD00359,Cisplatin,Wikipedia
APRD00359,CHEMBL2068237,ChEMBL
APRD00819,46508055,PubChem Substance
APRD00819,PA164748098,PharmGKB
APRD00819,Bentoquatam,Wikipedia
APRD00819,CHEMBL1201446,ChEMBL
APRD00800,2739,ChEBI
APRD00800,21867154,PubChem Compound
APRD00800,46504810,PubChem Substance
APRD00800,C06830,KEGG Compound
APRD00800,D00232,KEGG Drug
APRD00800,10611962,ChemSpider
APRD00800,PA164754880,PharmGKB
APRD00800,DAP000837,Therapeutic Targets Database
APRD00800,Anisotropine_Methylbromide,Wikipedia
APRD00800,CHEMBL1578,ChEMBL
APRD00782,1263,Drugs Product Database (DPD)
APRD00782,16664,ChEBI
APRD00782,2082,PubChem Compound
APRD00782,46506472,PubChem Substance
APRD00782,C01779,KEGG Compound
APRD00782,D00134,KEGG Drug
APRD00782,1998,ChemSpider
APRD00782,50241293,BindingDB
APRD00782,PA164746058,PharmGKB
APRD00782,ALW,PDB
APRD00782,DAP000951,Therapeutic Targets Database
APRD00782,Albendazole,Wikipedia
APRD00782,CHEMBL1483,ChEMBL
APRD01269,11443,Drugs Product Database (DPD)
APRD01269,9649,ChEBI
APRD01269,5484727,PubChem Compound
APRD01269,46508300,PubChem Substance
APRD01269,D00383,KEGG Drug
APRD01269,4588590,ChemSpider
APRD01269,50369775,BindingDB
APRD01269,PA451737,PharmGKB
APRD01269,DAP000583,Therapeutic Targets Database
APRD01269,Trandolapril,Wikipedia
APRD01269,CHEMBL1519,ChEMBL
APRD00199,12330,Drugs Product Database (DPD)
APRD00199,474180,ChEBI
APRD00199,3035406,PubChem Compound
APRD00199,46508288,PubChem Substance
APRD00199,D07626,KEGG Drug
APRD00199,411774,ChemSpider
APRD00199,PA164743013,PharmGKB
APRD00199,DAP000547,Therapeutic Targets Database
APRD00199,Caspofungin,Wikipedia
APRD00199,CHEMBL499808,ChEMBL
APRD00195,3437,ChEBI
APRD00195,2583,PubChem Compound
APRD00195,46507513,PubChem Substance
APRD00195,C06874,KEGG Compound
APRD00195,2485,ChemSpider
APRD00195,50040065,BindingDB
APRD00195,PA164768736,PharmGKB
APRD00195,DAP000065,Therapeutic Targets Database
APRD00195,Carteolol,Wikipedia
APRD00195,CHEMBL839,ChEMBL
APRD00818,31263,ChEBI
APRD00818,6957673,PubChem Compound
APRD00818,46508175,PubChem Substance
APRD00818,D01346,KEGG Drug
APRD00818,5329364,ChemSpider
APRD00818,PA164750572,PharmGKB
APRD00818,Bentiromide,Wikipedia
APRD00818,CHEMBL1200368,ChEMBL
APRD00017,11885,Drugs Product Database (DPD)
APRD00017,50648,ChEBI
APRD00017,449171,PubChem Compound
APRD00017,46507356,PubChem Substance
APRD00017,C15493,KEGG Compound
APRD00017,D02815,KEGG Drug
APRD00017,395778,ChemSpider
APRD00017,31892,BindingDB
APRD00017,PA164746900,PharmGKB
APRD00017,9CR,PDB
APRD00017,DAP000275,Therapeutic Targets Database
APRD00017,Alitretinoin,Wikipedia
APRD00017,CHEMBL705,ChEMBL
APRD01109,8133,Drugs Product Database (DPD)
APRD01109,64354,ChEBI
APRD01109,4170,PubChem Compound
APRD01109,46509058,PubChem Substance
APRD01109,D00431,KEGG Drug
APRD01109,4026,ChemSpider
APRD01109,25899,BindingDB
APRD01109,PA164781022,PharmGKB
APRD01109,DAP000749,Therapeutic Targets Database
APRD01109,Metolazone,Wikipedia
APRD01109,CHEMBL878,ChEMBL
APRD01607,9887,Drugs Product Database (DPD)
APRD01607,9620,ChEBI
APRD01607,5510,PubChem Compound
APRD01607,46505456,PubChem Substance
APRD01607,D00381,KEGG Drug
APRD01607,5309,ChemSpider
APRD01607,39349,BindingDB
APRD01607,PA164752438,PharmGKB
APRD01607,DAP001237,Therapeutic Targets Database
APRD01607,Tolnaftate,Wikipedia
APRD01607,CHEMBL83668,ChEMBL
APRD00186,20139,Drugs Product Database (DPD)
APRD00186,31941,ChEBI
APRD00186,6857599,PubChem Compound
APRD00186,46509083,PubChem Substance
APRD00186,D01790,KEGG Drug
APRD00186,8062727,ChemSpider
APRD00186,PA131285527,PharmGKB
APRD00186,DAP000062,Therapeutic Targets Database
APRD00186,Oxaliplatin,Wikipedia
APRD00186,CHEMBL414804,ChEMBL
APRD00915,9206,Drugs Product Database (DPD)
APRD00915,7053,Drugs Product Database (DPD)
APRD00915,247956,ChEBI
APRD00915,3025,PubChem Compound
APRD00915,46506734,PubChem Substance
APRD00915,C07879,KEGG Compound
APRD00915,D00733,KEGG Drug
APRD00915,2917,ChemSpider
APRD00915,48532,BindingDB
APRD00915,PA449286,PharmGKB
APRD00915,DAP000507,Therapeutic Targets Database
APRD00915,Dibucaine,Wikipedia
APRD00915,CHEMBL1086,ChEMBL
APRD00193,135930,ChEBI
APRD00193,65866,PubChem Compound
APRD00193,46508865,PubChem Substance
APRD00193,59276,ChemSpider
APRD00193,PA164769058,PharmGKB
APRD00193,DAP001261,Therapeutic Targets Database
APRD00193,Lercanidipine,Wikipedia
APRD00193,CHEMBL250270,ChEMBL
APRD00669,127780,ChEBI
APRD00669,3415,PubChem Compound
APRD00669,46507873,PubChem Substance
APRD00669,C06456,KEGG Compound
APRD00669,D00579,KEGG Drug
APRD00669,3297,ChemSpider
APRD00669,50011181,BindingDB
APRD00669,PA449706,PharmGKB
APRD00669,PPF,PDB
APRD00669,DAP001383,Therapeutic Targets Database
APRD00669,Foscarnet,Wikipedia
APRD00669,CHEMBL666,ChEMBL
APRD00951,12481,Drugs Product Database (DPD)
APRD00951,114785,ChEBI
APRD00951,176870,PubChem Compound
APRD00951,46508021,PubChem Substance
APRD00951,D07907,KEGG Drug
APRD00951,154044,ChemSpider
APRD00951,5446,BindingDB
APRD00951,PA134687924,PharmGKB
APRD00951,AQ4,PDB
APRD00951,DAP001010,Therapeutic Targets Database
APRD00951,Erlotinib,Wikipedia
APRD00951,CHEMBL553,ChEMBL
APRD00408,5927,Drugs Product Database (DPD)
APRD00408,4027,ChEBI
APRD00408,2907,PubChem Compound
APRD00408,46505441,PubChem Substance
APRD00408,C07888,KEGG Compound
APRD00408,D07760,KEGG Drug
APRD00408,2804,ChemSpider
APRD00408,PA449165,PharmGKB
APRD00408,DAP000532,Therapeutic Targets Database
APRD00408,Cyclophosphamide,Wikipedia
APRD00408,CHEMBL88,ChEMBL
APRD00512,6757,ChEBI
APRD00512,4060,PubChem Compound
APRD00512,46508677,PubChem Substance
APRD00512,D00375,KEGG Drug
APRD00512,3920,ChemSpider
APRD00512,PA450373,PharmGKB
APRD00512,DAP000508,Therapeutic Targets Database
APRD00512,Mephenytoin,Wikipedia
APRD00512,CHEMBL861,ChEMBL
APRD00151,11924,Drugs Product Database (DPD)
APRD00151,8887,ChEBI
APRD00151,5090,PubChem Compound
APRD00151,46504787,PubChem Substance
APRD00151,C07590,KEGG Compound
APRD00151,D00568,KEGG Drug
APRD00151,4911,ChemSpider
APRD00151,22369,BindingDB
APRD00151,PA451268,PharmGKB
APRD00151,RCX,PDB
APRD00151,DAP001338,Therapeutic Targets Database
APRD00151,Rofecoxib,Wikipedia
APRD00151,CHEMBL122,ChEMBL
APRD00864,59445,ChEBI
APRD00864,25210,PubChem Compound
APRD00864,46504793,PubChem Substance
APRD00864,2615,ChemSpider
APRD00864,PA164748977,PharmGKB
APRD00864,DAP000754,Therapeutic Targets Database
APRD00864,Chlormerodrin,Wikipedia
APRD00644,3485,ChEBI
APRD00644,6915944,PubChem Compound
APRD00644,46505573,PubChem Substance
APRD00644,C08110,KEGG Compound
APRD00644,D00917,KEGG Drug
APRD00644,5291705,ChemSpider
APRD00644,PA164768739,PharmGKB
APRD00644,DAP000436,Therapeutic Targets Database
APRD00644,Cefdinir,Wikipedia
APRD00644,CHEMBL927,ChEMBL
EXPT01546,42820,ChEBI
EXPT01546,3520,PubChem Compound
EXPT01546,46507543,PubChem Substance
EXPT01546,3400,ChemSpider
EXPT01546,50420178,BindingDB
EXPT01546,PA164781028,PharmGKB
EXPT01546,GAI,PDB
EXPT01546,Guanidine,Wikipedia
EXPT01546,CHEMBL821,ChEMBL
EXPT00999,93,Drugs Product Database (DPD)
EXPT00999,8327,Drugs Product Database (DPD)
EXPT00999,100241,ChEBI
EXPT00999,2764,PubChem Compound
EXPT00999,46504733,PubChem Substance
EXPT00999,C05349,KEGG Compound
EXPT00999,D00186,KEGG Drug
EXPT00999,2662,ChemSpider
EXPT00999,21690,BindingDB
EXPT00999,PA449009,PharmGKB
EXPT00999,CPF,PDB
EXPT00999,DAP001360,Therapeutic Targets Database
EXPT00999,Ciprofloxacin,Wikipedia
EXPT00999,CHEMBL8,ChEMBL
APRD00993,12039,Drugs Product Database (DPD)
APRD00993,31644,ChEBI
APRD00993,444013,PubChem Compound
APRD00993,46504481,PubChem Substance
APRD00993,D01646,KEGG Drug
APRD00993,392041,ChemSpider
APRD00993,PA164743703,PharmGKB
APRD00993,Gadoversetamide,Wikipedia
APRD00993,CHEMBL1200457,ChEMBL
APRD00391,9635,ChEBI
APRD00391,3005573,PubChem Compound
APRD00391,46506087,PubChem Substance
APRD00391,C08166,KEGG Compound
APRD00391,2275722,ChemSpider
APRD00391,58492,BindingDB
APRD00391,PA451731,PharmGKB
APRD00391,T0R,PDB
APRD00391,DAP000793,Therapeutic Targets Database
APRD00391,Toremifene,Wikipedia
APRD00391,CHEMBL1655,ChEMBL
APRD00602,11121,Drugs Product Database (DPD)
APRD00602,9839,Drugs Product Database (DPD)
APRD00602,7640,ChEBI
APRD00602,4543,PubChem Compound
APRD00602,46507783,PubChem Substance
APRD00602,C07274,KEGG Compound
APRD00602,4384,ChemSpider
APRD00602,112777,BindingDB
APRD00602,PA450657,PharmGKB
APRD00602,21B,PDB
APRD00602,DAP001152,Therapeutic Targets Database
APRD00602,2404,IUPHAR
APRD00602,2404,Guide to Pharmacology
APRD00602,Nortriptyline,Wikipedia
APRD00602,CHEMBL445,ChEMBL
APRD00495,5895,Drugs Product Database (DPD)
APRD00495,28445,ChEBI
APRD00495,5978,PubChem Compound
APRD00495,46507033,PubChem Substance
APRD00495,C07204,KEGG Compound
APRD00495,D08679,KEGG Drug
APRD00495,5758,ChemSpider
APRD00495,50139772,BindingDB
APRD00495,PA451879,PharmGKB
APRD00495,DAP000114,Therapeutic Targets Database
APRD00495,Vincristine,Wikipedia
APRD00495,CHEMBL90555,ChEMBL
APRD00063,1215,Drugs Product Database (DPD)
APRD00063,3011,ChEBI
APRD00063,5362124,PubChem Compound
APRD00063,46507884,PubChem Substance
APRD00063,C06843,KEGG Compound
APRD00063,4514935,ChemSpider
APRD00063,50021153,BindingDB
APRD00063,PA448561,PharmGKB
APRD00063,DAP000584,Therapeutic Targets Database
APRD00063,Benazepril,Wikipedia
APRD00063,CHEMBL838,ChEMBL
APRD00142,8001,Drugs Product Database (DPD)
APRD00142,2675,ChEBI
APRD00142,2170,PubChem Compound
APRD00142,46509117,PubChem Substance
APRD00142,D00228,KEGG Drug
APRD00142,2085,ChemSpider
APRD00142,22870,BindingDB
APRD00142,PA448405,PharmGKB
APRD00142,DAP001149,Therapeutic Targets Database
APRD00142,201,IUPHAR
APRD00142,201,Guide to Pharmacology
APRD00142,Amoxapine,Wikipedia
APRD00142,CHEMBL1113,ChEMBL
EXPT03204,6311,Drugs Product Database (DPD)
EXPT03204,46345,ChEBI
EXPT03204,3385,PubChem Compound
EXPT03204,46508557,PubChem Substance
EXPT03204,C07649,KEGG Compound
EXPT03204,D00584,KEGG Drug
EXPT03204,3268,ChemSpider
EXPT03204,50340677,BindingDB
EXPT03204,PA128406956,PharmGKB
EXPT03204,URF,PDB
EXPT03204,DAP000829,Therapeutic Targets Database
EXPT03204,Fluorouracil,Wikipedia
EXPT03204,CHEMBL185,ChEMBL
APRD00380,6296,Drugs Product Database (DPD)
APRD00380,8665,ChEBI
APRD00380,4991,PubChem Compound
APRD00380,46506129,PubChem Substance
APRD00380,C07410,KEGG Compound
APRD00380,D00487,KEGG Drug
APRD00380,4817,ChemSpider
APRD00380,50313079,BindingDB
APRD00380,PA451185,PharmGKB
APRD00380,DNC001171,Therapeutic Targets Database
APRD00380,Pyridostigmine,Wikipedia
APRD00380,CHEMBL1115,ChEMBL
APRD00724,251412,ChEBI
APRD00724,37632,PubChem Compound
APRD00724,46509054,PubChem Substance
APRD00724,D02770,KEGG Drug
APRD00724,34519,ChemSpider
APRD00724,82439,BindingDB
APRD00724,PA164783813,PharmGKB
APRD00724,DAP001251,Therapeutic Targets Database
APRD00724,Adinazolam,Wikipedia
APRD00724,CHEMBL328250,ChEMBL
APRD00910,7592,Drugs Product Database (DPD)
APRD00910,691037,ChEBI
APRD00910,5311067,PubChem Compound
APRD00910,46506793,PubChem Substance
APRD00910,4470604,ChemSpider
APRD00910,PA164746011,PharmGKB
APRD00910,DAP001185,Therapeutic Targets Database
APRD00910,Desoximetasone,Wikipedia
APRD00910,CHEMBL1766,ChEMBL
EXPT00598,277,Drugs Product Database (DPD)
EXPT00598,48131,ChEBI
EXPT00598,2266,PubChem Compound
EXPT00598,46506284,PubChem Substance
EXPT00598,C08261,KEGG Compound
EXPT00598,D03034,KEGG Drug
EXPT00598,2179,ChemSpider
EXPT00598,PA164754850,PharmGKB
EXPT00598,AZ1,PDB
EXPT00598,DAP000889,Therapeutic Targets Database
EXPT00598,Azelaic_acid,Wikipedia
EXPT00598,CHEMBL1238,ChEMBL
APRD00377,11685,Drugs Product Database (DPD)
APRD00377,10100,ChEBI
APRD00377,5717,PubChem Compound
APRD00377,46506874,PubChem Substance
APRD00377,C07206,KEGG Compound
APRD00377,D00411,KEGG Drug
APRD00377,5515,ChemSpider
APRD00377,50009073,BindingDB
APRD00377,PA451949,PharmGKB
APRD00377,DAP000091,Therapeutic Targets Database
APRD00377,3322,IUPHAR
APRD00377,3322,Guide to Pharmacology
APRD00377,Zafirlukast,Wikipedia
APRD00377,CHEMBL603,ChEMBL
APRD00297,9439,Drugs Product Database (DPD)
APRD00297,8502,ChEBI
APRD00297,657298,PubChem Compound
APRD00297,46505181,PubChem Substance
APRD00297,C07569,KEGG Compound
APRD00297,D00562,KEGG Drug
APRD00297,571424,ChemSpider
APRD00297,50133597,BindingDB
APRD00297,PA451156,PharmGKB
APRD00297,3CJ,PDB
APRD00297,DAP001247,Therapeutic Targets Database
APRD00297,Propylthiouracil,Wikipedia
APRD00297,CHEMBL1518,ChEMBL
EXPT01688,49029,ChEBI
EXPT01688,1990,PubChem Compound
EXPT01688,46508546,PubChem Substance
EXPT01688,C06808,KEGG Compound
EXPT01688,D00220,KEGG Drug
EXPT01688,1913,ChemSpider
EXPT01688,50099857,BindingDB
EXPT01688,PA164749213,PharmGKB
EXPT01688,HAE,PDB
EXPT01688,DAP001277,Therapeutic Targets Database
EXPT01688,Acetohydroxamic_acid,Wikipedia
EXPT01688,CHEMBL734,ChEMBL
APRD00202,1740,Drugs Product Database (DPD)
APRD00202,439693,PubChem Compound
APRD00202,46507116,PubChem Substance
APRD00202,C02267,KEGG Compound
APRD00202,D00155,KEGG Drug
APRD00202,388759,ChemSpider
APRD00202,22925,BindingDB
APRD00202,PA450863,PharmGKB
APRD00202,DCF,PDB
APRD00202,DAP000566,Therapeutic Targets Database
APRD00202,Pentostatin,Wikipedia
APRD00202,CHEMBL1580,ChEMBL
APRD00157,5303,Drugs Product Database (DPD)
APRD00157,18358,ChEBI
APRD00157,4114,PubChem Compound
APRD00157,46506275,PubChem Substance
APRD00157,C01864,KEGG Compound
APRD00157,D00139,KEGG Drug
APRD00157,3971,ChemSpider
APRD00157,50041234,BindingDB
APRD00157,PA450433,PharmGKB
APRD00157,8MO,PDB
APRD00157,DAP000996,Therapeutic Targets Database
APRD00157,Methoxsalen,Wikipedia
APRD00157,CHEMBL416,ChEMBL
APRD01187,1996,Drugs Product Database (DPD)
APRD01187,8249,ChEBI
APRD01187,54676228,PubChem Compound
APRD01187,46505225,PubChem Substance
APRD01187,C01608,KEGG Compound
APRD01187,D00127,KEGG Drug
APRD01187,10442653,ChemSpider
APRD01187,85245,BindingDB
APRD01187,PA450985,PharmGKB
APRD01187,DAP000181,Therapeutic Targets Database
APRD01187,Piroxicam,Wikipedia
APRD01187,CHEMBL527,ChEMBL
APRD00570,238,Drugs Product Database (DPD)
APRD00570,6367,ChEBI
APRD00570,3878,PubChem Compound
APRD00570,46505408,PubChem Substance
APRD00570,D00354,KEGG Drug
APRD00570,3741,ChemSpider
APRD00570,50031299,BindingDB
APRD00570,PA450164,PharmGKB
APRD00570,DAP000039,Therapeutic Targets Database
APRD00570,2622,IUPHAR
APRD00570,2622,Guide to Pharmacology
APRD00570,Lamotrigine,Wikipedia
APRD00570,CHEMBL741,ChEMBL
APRD01177,12053,Drugs Product Database (DPD)
APRD01177,31980,ChEBI
APRD01177,6432,PubChem Compound
APRD01177,46506030,PubChem Substance
APRD01177,D01738,KEGG Drug
APRD01177,6192,ChemSpider
APRD01177,PA164781354,PharmGKB
APRD01177,Octafluoropropane,Wikipedia
APRD01177,CHEMBL1663,ChEMBL
APRD00688,8008,Drugs Product Database (DPD)
APRD00688,5818,ChEBI
APRD00688,3658,PubChem Compound
APRD00688,46508556,PubChem Substance
APRD00688,C07045,KEGG Compound
APRD00688,3531,ChemSpider
APRD00688,22875,BindingDB
APRD00688,PA449943,PharmGKB
APRD00688,DAP000324,Therapeutic Targets Database
APRD00688,Hydroxyzine,Wikipedia
APRD00688,CHEMBL896,ChEMBL
APRD00378,11911,Drugs Product Database (DPD)
APRD00378,50663,ChEBI
APRD00378,60855,PubChem Compound
APRD00378,46508581,PubChem Substance
APRD00378,C08095,KEGG Compound
APRD00378,D00902,KEGG Drug
APRD00378,54842,ChemSpider
APRD00378,50330326,BindingDB
APRD00378,PA164740891,PharmGKB
APRD00378,ZMR,PDB
APRD00378,DAP000715,Therapeutic Targets Database
APRD00378,Zanamivir,Wikipedia
APRD00378,CHEMBL222813,ChEMBL
APRD00829,12538,Drugs Product Database (DPD)
APRD00829,51450,ChEBI
APRD00829,104865,PubChem Compound
APRD00829,46507154,PubChem Substance
APRD00829,D01227,KEGG Drug
APRD00829,94651,ChemSpider
APRD00829,50061101,BindingDB
APRD00829,PA10034,PharmGKB
APRD00829,K86,PDB
APRD00829,DNC000341,Therapeutic Targets Database
APRD00829,Bosentan,Wikipedia
APRD00829,CHEMBL957,ChEMBL
APRD01307,19932,Drugs Product Database (DPD)
APRD01307,149836,ChEBI
APRD01307,54686904,PubChem Compound
APRD01307,46509041,PubChem Substance
APRD01307,C12012,KEGG Compound
APRD01307,D01079,KEGG Drug
APRD01307,10482314,ChemSpider
APRD01307,PA164746412,PharmGKB
APRD01307,DAP000880,Therapeutic Targets Database
APRD01307,Tigecycline,Wikipedia
APRD01307,CHEMBL376140,ChEMBL
APRD00935,10198,Drugs Product Database (DPD)
APRD00935,681848,ChEBI
APRD00935,3156,PubChem Compound
APRD00935,46506829,PubChem Substance
APRD00935,D01872,KEGG Drug
APRD00935,3044,ChemSpider
APRD00935,PA164784026,PharmGKB
APRD00935,DAP001295,Therapeutic Targets Database
APRD00935,Doxapram,Wikipedia
APRD00935,CHEMBL1754,ChEMBL
APRD00728,3047,ChEBI
APRD00728,2343,PubChem Compound
APRD00728,46506752,PubChem Substance
APRD00728,C07759,KEGG Compound
APRD00728,D00651,KEGG Drug
APRD00728,2253,ChemSpider
APRD00728,PA164776841,PharmGKB
APRD00728,DAP000603,Therapeutic Targets Database
APRD00728,Benzthiazide,Wikipedia
APRD00728,CHEMBL1201039,ChEMBL
APRD00353,5900,Drugs Product Database (DPD)
APRD00353,6197,Drugs Product Database (DPD)
APRD00353,44185,ChEBI
APRD00353,126941,PubChem Compound
APRD00353,46507678,PubChem Substance
APRD00353,C01937,KEGG Compound
APRD00353,D00142,KEGG Drug
APRD00353,112728,ChemSpider
APRD00353,66082,BindingDB
APRD00353,PA450428,PharmGKB
APRD00353,MTX,PDB
APRD00353,DNC000933,Therapeutic Targets Database
APRD00353,Methotrexate,Wikipedia
APRD00353,CHEMBL34259,ChEMBL
APRD00337,4182,Drugs Product Database (DPD)
APRD00337,3387,ChEBI
APRD00337,2554,PubChem Compound
APRD00337,46507583,PubChem Substance
APRD00337,C06868,KEGG Compound
APRD00337,D00252,KEGG Drug
APRD00337,2457,ChemSpider
APRD00337,50003659,BindingDB
APRD00337,PA448785,PharmGKB
APRD00337,DAP000129,Therapeutic Targets Database
APRD00337,Carbamazepine,Wikipedia
APRD00337,CHEMBL108,ChEMBL
APRD00874,11084,Drugs Product Database (DPD)
APRD00874,140621,ChEBI
APRD00874,62886,PubChem Compound
APRD00874,46506666,PubChem Substance
APRD00874,56615,ChemSpider
APRD00874,PA164744925,PharmGKB
APRD00874,DAP000196,Therapeutic Targets Database
APRD00874,Cisatracurium_besylate,Wikipedia
APRD00874,CHEMBL1201248,ChEMBL
APRD01236,63623,ChEBI
APRD01236,2724354,PubChem Compound
APRD01236,46504680,PubChem Substance
APRD01236,C07598,KEGG Compound
APRD01236,D00572,KEGG Drug
APRD01236,2006502,ChemSpider
APRD01236,50232640,BindingDB
